,cms_Unnamed: 0,cms_id,cms_address,cms_city,cms_location,cms_county_name,cms_emergency_services,cms_geocode_accuracy,cms_geocode_flag,cms_hospital_name,cms_hospital_ownership,cms_hospital_type,cms_lat,cms_lng,cms_phone_number,cms_state,cms_COUNTYFP,cms_COUNTYNS,cms_url,cms_zip_code,cms_provider_id_int,cms_provider_id_raw,cms_RPT_REC_NUM,cms_icu_beds,cms_burn_beds,cms_surg_icu_beds,cms_coronary_beds,cms_acute_beds,cms_total_med_beds,cms_subprovider_ipf_beds,cms_subprovider_irf_beds,cms_subprovider_oth_beds,cms_skilled_nursing_beds,cms_nursing_fac_beds,cms_oth_longterm_beds,cms_hospice_beds,cms_all_beds,cms_geometry,cms_index_right,cms_STATEFP,cms_GEOID,cms_NAME,cms_NAMELSAD,cms_cnty_fips,cms_full_addy,cms_name_fips,hifld_X,hifld_Y,hifld_OBJECTID,hifld_ID,hifld_NAME,hifld_ADDRESS,hifld_CITY,hifld_STATE,hifld_ZIP,hifld_ZIP4,hifld_TELEPHONE,hifld_TYPE,hifld_STATUS,hifld_POPULATION,hifld_COUNTY,hifld_COUNTYFIPS,hifld_COUNTRY,hifld_LATITUDE,hifld_LONGITUDE,hifld_NAICS_CODE,hifld_NAICS_DESC,hifld_SOURCE,hifld_SOURCEDATE,hifld_VAL_METHOD,hifld_VAL_DATE,hifld_WEBSITE,hifld_STATE_ID,hifld_ALT_NAME,hifld_ST_FIPS,hifld_OWNER,hifld_TTL_STAFF,hifld_BEDS,hifld_TRAUMA,hifld_HELIPAD,hifld_full_addy,hifld_name_fips
4053,2966.0,19453.0,115 MALL DRIVE,HANFORD,,KINGS,True,,0.0,ADVENTIST HEALTH HANFORD,Voluntary non-profit - Private,Acute Care Hospitals,36.323877,-119.669005,(209) 410-7200,CA,31.0,277280.0,https://data.medicare.gov/resource/xubh-q36u/row-gskm_spqc_qqn6,93230.0,50121.0,50121,658109.0,22.0,,,,208.0,230.0,,,,,,,,230.0,POINT (-119.669005 36.323877),538.0,6.0,6031.0,Kings,Kings County,6031.0,115 MALL DR HANFORD CA,ADVENTIST HEALTH HANFORD - 06031,-119.66722347099994,36.323633972000025,1915.0,193230.0,ADVENTIST MEDICAL CENTER,115 MALL DRIVE,HANFORD,CA,93230.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,142.0,KINGS,06031,USA,36.323633971999996,-119.667223471,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.adventisthealthcv.com/hospital_newhanfordhospital.aspx,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,142.0,NOT AVAILABLE,Y,115 MALL DR HANFORD CA,ADVENTIST MEDICAL CENTER - 06031
4061,2994.0,20541.0,207 WEST LEGION ROAD,BRAWLEY,,IMPERIAL,True,,0.0,PIONEERS MEMORIAL HEALTHCARE DISTRICT,Government - Hospital District or Authority,Acute Care Hospitals,32.959947,-115.552723,(760) 351-3333,CA,25.0,277277.0,https://data.medicare.gov/resource/xubh-q36u/row-9jqy.yukk~78kt,92227.0,50342.0,50342,656236.0,8.0,,,,99.0,107.0,,,,,,,,107.0,POINT (-115.552723 32.959947),2561.0,6.0,6025.0,Imperial,Imperial County,6025.0,207 WEST LEGION RD BRAWLEY CA,PIONEERS MEMORIAL HEALTHCARE DISTRICT - 06025,-115.55379864999996,32.95909297300005,4576.0,34992227.0,PIONEERS MEMORIAL HOSPITAL,207 WEST LEGION ROAD,BRAWLEY,CA,92227.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,107.0,IMPERIAL,06025,USA,32.959092973000104,-115.55379865,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.pmhd.org,NOT AVAILABLE,NOT AVAILABLE,6.0,GOVERNMENT - DISTRICT/AUTHORITY,-999.0,107.0,LEVEL IV,Y,207 WEST LEGION RD BRAWLEY CA,PIONEERS MEMORIAL HOSPITAL - 06025
4062,3805.0,18450.0,1415 ROSS AVENUE,EL CENTRO,,IMPERIAL,True,,0.0,EL CENTRO REGIONAL MEDICAL CENTER,Government - Local,Acute Care Hospitals,32.781498,-115.56862,(760) 339-7100,CA,25.0,277277.0,https://data.medicare.gov/resource/xubh-q36u/row-35st~i7ay-x3eh,92243.0,50045.0,50045,658098.0,20.0,,,,141.0,161.0,,,,,,,,161.0,POINT (-115.56862 32.781498),2561.0,6.0,6025.0,Imperial,Imperial County,6025.0,1415 ROSS AVE EL CENTRO CA,EL CENTRO REGIONAL MEDICAL CENTER - 06025,-115.56872825499997,32.780434681000024,4575.0,12092243.0,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,161.0,IMPERIAL,06025,USA,32.780434680999996,-115.568728255,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.ecrmc.org,NOT AVAILABLE,NOT AVAILABLE,6.0,GOVERNMENT - LOCAL,-999.0,161.0,LEVEL IV,Y,1415 ROSS AVE EL CENTRO CA,EL CENTRO REGIONAL MEDICAL CENTER - 06025
4123,3111.0,16573.0,1000 GREENLEY ROAD,SONORA,,TUOLUMNE,False,,0.0,ADVENTIST HEALTH SONORA,Voluntary non-profit - Church,Acute Care Hospitals,37.976728,-120.369442,(209) 536-5000,CA,109.0,277319.0,https://data.medicare.gov/resource/xubh-q36u/row-7tcs_nvgu-e2ik,95370.0,50335.0,50335,658130.0,6.0,,,,78.0,84.0,,,,68.0,,,,152.0,POINT (-120.369442 37.976728),1053.0,6.0,6109.0,Tuolumne,Tuolumne County,6109.0,1000 GREENLEY RD SONORA CA,ADVENTIST HEALTH SONORA - 06109,-120.37085045699993,37.97723022900004,4792.0,44195370.0,SONORA REGIONAL MEDICAL CENTER  GREENLEY,1000 GREENLEY ROAD,SONORA,CA,95370.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,72.0,TUOLUMNE,06109,USA,37.977230229,-120.370850457,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.sonoramedicalcenter.org/,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,72.0,NOT AVAILABLE,Y,1000 GREENLEY RD SONORA CA,SONORA REGIONAL MEDICAL CENTER  GREENLEY - 06109
4124,3112.0,20022.0,1100 MARSHALL WAY,PLACERVILLE,,EL DORADO,True,,0.0,MARSHALL MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,38.724483,-120.790643,(530) 622-1441,CA,17.0,277273.0,https://data.medicare.gov/resource/xubh-q36u/row-7ka9-s7nn.458s,95667.0,50254.0,50254,662333.0,20.0,,,,91.0,111.0,,,,14.0,,,,125.0,POINT (-120.790643 38.724483),1373.0,6.0,6017.0,El Dorado,El Dorado County,6017.0,1100 MARSHALL WAY PLACERVILLE CA,MARSHALL MEDICAL CENTER - 06017,-120.79141200299992,38.724947845000024,4846.0,27995667.0,MARSHALL MEDICAL CENTER 1 RH ,1100 MARSHALL WAY,PLACERVILLE,CA,95667.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,113.0,EL DORADO,06017,USA,38.724947845,-120.79141200299999,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.marshallmedical.org,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,113.0,LEVEL III,N,1100 MARSHALL WAY PLACERVILLE CA,MARSHALL MEDICAL CENTER 1 RH - 06017
4125,4267.0,18890.0,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,,EL DORADO,True,,0.0,BARTON MEMORIAL HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,38.912337,-119.997711,(530) 541-3420,CA,17.0,277273.0,https://data.medicare.gov/resource/xubh-q36u/row-kae2-ekyj_hpjm,96150.0,50352.0,50352,657664.0,8.0,,,,55.0,63.0,,,,11.0,37.0,,,111.0,POINT (-119.997711 38.912337),1373.0,6.0,6017.0,El Dorado,El Dorado County,6017.0,2170 SOUTH AVE SOUTH LAKE TAHOE CA,BARTON MEMORIAL HOSPITAL - 06017,-119.99654684799995,38.91157867900005,2730.0,3496150.0,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,CA,96150.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,111.0,EL DORADO,06017,USA,38.9115786790001,-119.996546848,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.bartonhealth.org,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,111.0,LEVEL III,Y,2170 SOUTH AVE SOUTH LAKE TAHOE CA,BARTON MEMORIAL HOSPITAL - 06017
4217,3280.0,17399.0,1800 SPRING RIDGE DRIVE,SUSANVILLE,,LASSEN,True,,0.0,BANNER LASSEN MEDICAL CENTER,Voluntary non-profit - Private,Critical Access Hospitals,40.438197,-120.627429,(530) 252-2000,CA,35.0,1693324.0,https://data.medicare.gov/resource/xubh-q36u/row-9588_vk9p.tkgv,96130.0,51320.0,51320,628033.0,,,,,25.0,25.0,,,,,,,,25.0,POINT (-120.627429 40.438197),711.0,6.0,6035.0,Lassen,Lassen County,6035.0,1800 SPRING RIDGE DR SUSANVILLE CA,BANNER LASSEN MEDICAL CENTER - 06035,-120.627728476,40.43688327700004,1928.0,3196130.0,BANNER LASSEN MEDICAL CENTER,1800 SPRING RIDGE DRIVE,SUSANVILLE,CA,96130.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,38.0,LASSEN,06035,USA,40.436883277,-120.627728476,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.bannerhealth.com/Locations/California/Banner,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,38.0,NOT AVAILABLE,Y,1800 SPRING RIDGE DR SUSANVILLE CA,BANNER LASSEN MEDICAL CENTER - 06035
4229,3300.0,19457.0,1100 LAS TABLAS RD,TEMPLETON,,SAN LUIS OBISPO,True,,0.0,TWIN CITIES COMMUNITY HOSPITAL,Proprietary,Acute Care Hospitals,35.554389,-120.72013,(805) 434-3500,CA,79.0,277304.0,https://data.medicare.gov/resource/xubh-q36u/row-9pwz~hbhx_tz4b,93465.0,50633.0,50633,656874.0,18.0,,,,104.0,122.0,,,,,,,,122.0,POINT (-120.72013 35.554389),3179.0,6.0,6079.0,San Luis Obispo,San Luis Obispo County,6079.0,1100 LAS TABLAS RD TEMPLETON CA,TWIN CITIES COMMUNITY HOSPITAL - 06079,-120.71958843399992,35.55523788600002,2605.0,50493465.0,TWIN CITIES COMMUNITY HOSPITAL,1100 LAS TABLAS ROAD,TEMPLETON,CA,93465.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,122.0,SAN LUIS OBISPO,06079,USA,35.555237886,-120.719588434,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.twincitieshospital.com,NOT AVAILABLE,NOT AVAILABLE,6.0,PROPRIETARY,-999.0,122.0,NOT AVAILABLE,Y,1100 LAS TABLAS RD TEMPLETON CA,TWIN CITIES COMMUNITY HOSPITAL - 06079
4230,4529.0,15640.0,1010 MURRAY ST,SAN LUIS OBISPO,,SAN LUIS OBISPO,True,,0.0,SIERRA VISTA REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,35.290966,-120.666174,(850) 546-7600,CA,79.0,277304.0,https://data.medicare.gov/resource/xubh-q36u/row-tear~ssyb.ychy,93405.0,50506.0,50506,656873.0,17.0,,,,117.0,156.0,,,,,,,,156.0,POINT (-120.666174 35.290966),3179.0,6.0,6079.0,San Luis Obispo,San Luis Obispo County,6079.0,1010 MURRAY ST SAN LUIS OBISPO CA,SIERRA VISTA REGIONAL MEDICAL CENTER - 06079,-120.66605067999994,35.29179678500003,2516.0,43493405.0,SIERRA VISTA REGIONAL MEDICAL CENTER,1010 MURRAY STREET,SAN LUIS OBISPO,CA,93405.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,164.0,SAN LUIS OBISPO,06079,USA,35.291796785,-120.66605068,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.sierravistaregional.com,NOT AVAILABLE,NOT AVAILABLE,6.0,PROPRIETARY,-999.0,164.0,LEVEL III,Y,1010 MURRAY ST SAN LUIS OBISPO CA,SIERRA VISTA REGIONAL MEDICAL CENTER - 06079
4231,4637.0,17744.0,1911 JOHNSON AVE,SAN LUIS OBISPO,,SAN LUIS OBISPO,True,,0.0,FRENCH HOSPITAL MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,35.278663,-120.650212,(805) 543-5353,CA,79.0,277304.0,https://data.medicare.gov/resource/xubh-q36u/row-bis7_sxyv_suh7,93401.0,50232.0,50232,657640.0,11.0,,,,87.0,98.0,,,,,,,,98.0,POINT (-120.650212 35.278663),3179.0,6.0,6079.0,San Luis Obispo,San Luis Obispo County,6079.0,1911 JOHNSON AVE SAN LUIS OBISPO CA,FRENCH HOSPITAL MEDICAL CENTER - 06079,-120.65064141199996,35.27793150600006,1916.0,13893401.0,FRENCH HOSPITAL MEDICAL CENTER,1911 JOHNSON AVENUE,SAN LUIS OBISPO,CA,93401.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,103.0,SAN LUIS OBISPO,06079,USA,35.2779315060001,-120.65064141200001,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.frenchmedicalcenter.org,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,103.0,NOT AVAILABLE,N,1911 JOHNSON AVE SAN LUIS OBISPO CA,FRENCH HOSPITAL MEDICAL CENTER - 06079
4276,3367.0,17715.0,455 PLUMAS BLVD,YUBA CITY,,SUTTER,False,,0.0,SUTTER SURGICAL HOSPITAL  NORTH VALLEY,Physician,Acute Care Hospitals,39.132167,-121.613603,(530) 749-5700,CA,101.0,277315.0,https://data.medicare.gov/resource/xubh-q36u/row-rm5f.jnvd.d3k4,95991.0,50766.0,50766,660779.0,,,,,14.0,14.0,,,,,,,,14.0,POINT (-121.613603 39.132167),2604.0,6.0,6101.0,Sutter,Sutter County,6101.0,455 PLUMAS BLVD YUBA CITY CA,SUTTER SURGICAL HOSPITAL  NORTH VALLEY - 06101,-121.61345405799992,39.13145021200005,2634.0,48695993.0,SUTTER SURGICAL HOSPITAL NORTH VALLEY,455 PLUMAS BOULEVARD,YUBA CITY,CA,95993.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,14.0,SUTTER,06101,USA,39.1314502120001,-121.61345405799999,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.sshnv.org,NOT AVAILABLE,NOT AVAILABLE,6.0,PROPRIETARY,-999.0,14.0,NOT AVAILABLE,N,455 PLUMAS BLVD YUBA CITY CA,SUTTER SURGICAL HOSPITAL NORTH VALLEY - 06101
4281,3377.0,17565.0,501 EAST LOCUST STREET,LONE PINE,,INYO,True,,0.0,SOUTHERN INYO HOSPITAL,Government - Hospital District or Authority,Critical Access Hospitals,36.608374,-118.058159,(760) 876-5501,CA,27.0,1804637.0,https://data.medicare.gov/resource/xubh-q36u/row-wcp4_jkw5.du53,93545.0,51302.0,51302,639196.0,,,,,4.0,4.0,,,,33.0,,,,37.0,POINT (-118.058159 36.608374),981.0,6.0,6027.0,Inyo,Inyo County,6027.0,501 EAST LOCUST ST LONE PINE CA,SOUTHERN INYO HOSPITAL - 06027,-118.05791185299995,36.60910020100003,2536.0,44393545.0,SOUTHERN INYO HOSPITAL,501 EAST LOCUST STREET,LONE PINE,CA,93545.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,37.0,INYO,06027,USA,36.609100201,-118.057911853,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.sihd.org,NOT AVAILABLE,NOT AVAILABLE,6.0,GOVERNMENT - DISTRICT/AUTHORITY,-999.0,37.0,NOT AVAILABLE,Y,501 EAST LOCUST ST LONE PINE CA,SOUTHERN INYO HOSPITAL - 06027
4282,4428.0,16910.0,150 PIONEER LANE,BISHOP,,INYO,True,,0.0,NORTHERN INYO HOSPITAL,Government - Hospital District or Authority,Critical Access Hospitals,37.362108,-118.407362,(760) 873-5811,CA,27.0,1804637.0,https://data.medicare.gov/resource/xubh-q36u/row-mi4n-bdvc~nrpd,93514.0,51324.0,51324,640491.0,4.0,,,,21.0,25.0,,,,,,,,25.0,POINT (-118.407362 37.362108),981.0,6.0,6027.0,Inyo,Inyo County,6027.0,150 PIONEER LANE BISHOP CA,NORTHERN INYO HOSPITAL - 06027,-118.40623976599994,37.36206187200002,4564.0,32093514.0,NORTHERN INYO HOSPITAL,150 PIONEER LANE,BISHOP,CA,93514.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,25.0,INYO,06027,USA,37.362061872,-118.406239766,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.nih.org,NOT AVAILABLE,NOT AVAILABLE,6.0,GOVERNMENT - DISTRICT/AUTHORITY,-999.0,25.0,NOT AVAILABLE,N,150 PIONEER LANE BISHOP CA,NORTHERN INYO HOSPITAL - 06027
4536,4383.0,18068.0,155 GLASSON WAY,GRASS VALLEY,,NEVADA,True,,0.0,SIERRA NEVADA MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,39.228949,-121.04726399999998,(530) 274-6000,CA,57.0,1682927.0,https://data.medicare.gov/resource/xubh-q36u/row-tqcx-33m6.phqg,95945.0,50150.0,50150,657631.0,4.0,,,,100.0,104.0,,,,,,,,104.0,POINT (-121.047264 39.228949),2174.0,6.0,6057.0,Nevada,Nevada County,6057.0,155 GLASSON WAY GRASS VALLEY CA,SIERRA NEVADA MEMORIAL HOSPITAL - 06057,-121.04749977899996,39.22801629400004,102.0,43195945.0,SIERRA NEVADA MEMORIAL HOSPITAL,155 GLASSON WAY,GRASS VALLEY,CA,95945.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,104.0,NEVADA,06057,USA,39.228016294,-121.04749977899999,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.snmh.org,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,104.0,NOT AVAILABLE,Y,155 GLASSON WAY GRASS VALLEY CA,SIERRA NEVADA MEMORIAL HOSPITAL - 06057
4560,3983.0,18708.0,911 SUNSET DRIVE,HOLLISTER,,SAN BENITO,False,,0.0,HAZEL HAWKINS MEMORIAL HOSPITAL,Government - Hospital District or Authority,Acute Care Hospitals,36.835122,-121.38662,(831) 637-5711,CA,69.0,277299.0,https://data.medicare.gov/resource/xubh-q36u/row-z5mt_ehjz~v7xh,95023.0,50296.0,50296,656399.0,8.0,,,,41.0,49.0,,,,119.0,,,,168.0,POINT (-121.38662 36.835122),1480.0,6.0,6069.0,San Benito,San Benito County,6069.0,911 SUNSET DR HOLLISTER CA,HAZEL HAWKINS MEMORIAL HOSPITAL - 06069,-121.38619364099995,36.83420124800006,1017.0,15695023.0,HAZEL HAWKINS MEMORIAL HOSPITAL,911 SUNSET DRIVE,HOLLISTER,CA,95023.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,119.0,SAN BENITO,06069,USA,36.8342012480001,-121.386193641,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.hazelhawkins.com,NOT AVAILABLE,NOT AVAILABLE,6.0,GOVERNMENT - DISTRICT/AUTHORITY,-999.0,119.0,NOT AVAILABLE,Y,911 SUNSET DR HOLLISTER CA,HAZEL HAWKINS MEMORIAL HOSPITAL - 06069
4757,4452.0,18391.0,800 E WASHINGTON BLVD,CRESCENT CITY,,DEL NORTE,True,,0.0,SUTTER COAST HOSPITAL,Government - Hospital District or Authority,Acute Care Hospitals,41.772698,-124.194144,(707) 464-8880,CA,15.0,1682074.0,https://data.medicare.gov/resource/xubh-q36u/row-m7v2.npcd-rkyf,95531.0,50417.0,50417,658137.0,6.0,,,,33.0,39.0,,10.0,,,,,,49.0,POINT (-124.194144 41.772698),1755.0,6.0,6015.0,Del Norte,Del Norte County,6015.0,800 EAST WASHINGTON BLVD CRESCENT CITY CA,SUTTER COAST HOSPITAL - 06015,-124.194123388,41.77372683900005,4790.0,47595531.0,SUTTER COAST HOSPITAL,800 EAST WASHINGTON BOULEVARD,CRESCENT CITY,CA,95531.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,49.0,DEL NORTE,06015,USA,41.7737268390001,-124.194123388,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.sutterhealth.org,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,49.0,LEVEL IV,N,800 EAST WASHINGTON BLVD CRESCENT CITY CA,SUTTER COAST HOSPITAL - 06015
4826,4741.0,17878.0,199 E WEBSTER STREET,COLUSA,,COLUSA,True,,0.0,COLUSA MEDICAL CENTER,Proprietary,Acute Care Hospitals,39.207286,-121.999974,(530) 619-0800,CA,11.0,1675902.0,https://data.medicare.gov/resource/xubh-q36u/row-gpbh.sehb~v3mr,95932.0,50783.0,50783,,,,,,,,,,,,,,,,POINT (-121.999974 39.207286),1692.0,6.0,6011.0,Colusa,Colusa County,6011.0,199 EAST WEBSTER ST COLUSA CA,COLUSA MEDICAL CENTER - 06011,-122.000379411,39.206460856000035,4849.0,7995932.0,COLUSA REGIONAL MEDICAL CENTER,199 EAST WEBSTER STREET,COLUSA,CA,95932.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,48.0,COLUSA,06011,USA,39.206460856,-122.000379411,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.colusamedicalcenter.org,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,48.0,NOT AVAILABLE,Y,199 EAST WEBSTER ST COLUSA CA,COLUSA REGIONAL MEDICAL CENTER - 06011
4836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-119.64566729799999,36.33615885000006,1.0,5793230.0,CENTRAL VALLEY GENERAL HOSPITAL,1025 NORTH DOUTY STREET,HANFORD,CA,93230.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,49.0,KINGS,06031,USA,36.3361588500001,-119.64566729799999,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.hanfordhealth.com,NOT AVAILABLE,NOT AVAILABLE,6.0,PROPRIETARY,-999.0,49.0,NOT AVAILABLE,N,1025 NORTH DOUTY ST HANFORD CA,CENTRAL VALLEY GENERAL HOSPITAL - 06031
4837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-118.815736391,34.15493887200005,2.0,53391362.0,LOS ROBLES HOSPITAL  MEDICAL CENTER  EAST CAMPUS,150 VIA MERIDA,WESTLAKE VILAGE,CA,91362.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,62.0,VENTURA,06111,USA,34.1549388720001,-118.815736391,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.losrobleshospital.com,NOT AVAILABLE,NOT AVAILABLE,6.0,PROPRIETARY,-999.0,62.0,NOT AVAILABLE,N,150 VIA MERIDA WESTLAKE VILAGE CA,LOS ROBLES HOSPITAL  MEDICAL CENTER  EAST CAMPUS - 06111
4838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-117.967437788,34.06303893200003,5.0,23691706.0,KINDRED HOSPITAL BALDWIN PARK,14148 FRANCISQUITO AVENUE,BALDWIN PARK,CA,91706.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,95.0,LOS ANGELES,06037,USA,34.063038932,-117.967437788,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.khbaldwinpark.com,NOT AVAILABLE,NOT AVAILABLE,6.0,PROPRIETARY,-999.0,95.0,NOT AVAILABLE,N,14148 FRANCISQUITO AVE BALDWIN PARK CA,KINDRED HOSPITAL BALDWIN PARK - 06037
